# ----------------------------------------
Session primary channel group (Default channel group),Date + hour (YYYYMMDDHH),Users,Sessions,Engaged sessions,Average engagement time per session,Engaged sessions per user,Events per session,Engagement rate,Event count
Organic Search,2024042302,25,29,18,28.862069000000002,0.72,3.413793000000000,0.6206900000000000,99
Organic Search,2024042307,25,31,18,58.354838999999998,0.72,3.806452000000000,0.5806450000000000,118
Organic Search,2024042402,25,26,20,80.11538500000000,0.8,4.1923079999999997,0.7692310000000000,109
Organic Search,2024042507,25,29,16,38.758620999999998,0.64,4.379310000000000,0.5517240000000000,127
Organic Search,2024050100,25,34,16,33.14705900000000,0.64,3.323529000000000,0.47058800000000001,113
Organic Social,2024041604,25,32,18,71.96875,0.72,5.6875,0.5625,182
Organic Social,2024042102,25,32,13,15.21875,0.52,3.875,0.40625,124
Organic Social,2024042205,25,36,17,26.97222200000000,0.68,4.75,0.4722220000000000,171
Organic Social,2024042505,25,39,16,47.82051300000000,0.64,3.769231000000000,0.41025600000000001,147
Organic Social,2024042604,25,31,17,107,0.68,6.064516000000000,0.5483870000000000,188
Referral,2024041203,25,25,19,76.48,0.76,6.08,0.76,152
Referral,2024041909,25,33,19,84.33333300000000,0.76,4.818182000000000,0.5757580000000000,159
Referral,2024042109,25,27,23,112.66666700000000,0.92,7.407407000000000,0.8518520000000001,200
Referral,2024042200,25,32,20,34.53125,0.8,3.9375,0.625,126
Referral,2024042902,25,28,19,120.10714299999999,0.76,4.714286000000000,0.6785710000000000,132
Referral,2024050304,25,25,12,47.04,0.48,5.24,0.48,131
Direct,2024040603,24,32,15,35.28125,0.625,4.9375,0.46875,158
Direct,2024040609,24,34,14,63.35294100000000,0.5833330000000000,4.0588240000000004,0.4117650000000000,138
Direct,2024040709,24,30,15,48.266666999999998,0.625,3.966667000000000,0.5,119
Direct,2024041005,24,34,17,41.470587999999999,0.7083330000000000,4.588235000000000,0.5,156
Direct,2024041206,24,32,12,20.09375,0.5,3.46875,0.375,111
Direct,2024041304,24,28,11,49.214286000000001,0.4583330000000000,4.892857000000000,0.39285700000000001,137
Direct,2024041602,24,27,13,18.48148100000000,0.5416670000000000,3.962963000000000,0.48148099999999999,107
Direct,2024041805,24,29,12,41.03448300000000,0.5,3.7241379999999999,0.41379300000000002,108
Direct,2024042706,24,30,13,24.066666999999999,0.5416670000000000,3.2666670000000000,0.43333300000000002,98
Organic Search,2024040802,24,28,15,35.607143000000001,0.625,3.892857000000000,0.5357140000000000,109
Organic Search,2024040903,24,28,18,25.964286000000001,0.75,3.5,0.6428570000000000,98
Organic Search,2024040906,24,26,21,57.5,0.875,4.6923079999999997,0.8076920000000000,122
Organic Search,2024041607,24,28,20,58.82142900000000,0.8333330000000000,3.6785709999999998,0.7142860000000000,103
Organic Search,2024042007,24,30,17,45.36666700000000,0.7083330000000000,4.233333000000000,0.5666670000000000,127
Organic Search,2024042107,24,30,17,31.433333000000001,0.7083330000000000,3.066667000000000,0.5666670000000000,92
Organic Search,2024042203,24,30,16,113.06666700000000,0.6666670000000000,3.2666670000000000,0.5333329999999999,98
Organic Search,2024042206,24,31,16,25.06451600000000,0.6666670000000000,3.096774000000000,0.5161289999999999,96
Organic Search,2024042208,24,27,16,84.18518500000000,0.6666670000000000,4.592593000000000,0.5925930000000000,124
Organic Search,2024042602,24,28,19,76.92857100000001,0.7916670000000000,5.107143000000000,0.6785710000000000,143
Organic Search,2024042801,24,27,13,40.592593000000001,0.5416670000000000,3.7777780000000001,0.48148099999999999,102
Organic Search,2024042810,24,31,18,43.03225800000000,0.75,3.4838710000000002,0.5806450000000000,108
Organic Search,2024043002,24,27,13,29.25925900000000,0.5416670000000000,3.185185000000000,0.48148099999999999,86
Organic Search,2024050101,24,30,18,27.9,0.75,4.2,0.6,126
Organic Social,2024040705,24,28,18,60.285713999999999,0.75,6.928571000000000,0.6428570000000000,194
Organic Social,2024040806,24,30,20,34.36666700000000,0.8333330000000000,4.033333000000000,0.6666670000000000,121
Organic Social,2024040904,24,36,19,83.22222200000000,0.7916670000000000,4.722222000000000,0.5277780000000000,170
Organic Social,2024041105,24,39,14,15.564102999999999,0.5833330000000000,3.5128210000000002,0.358974000000000,137
Organic Social,2024041106,24,32,17,59.25,0.7083330000000000,4.8125,0.53125,154
Organic Social,2024041904,24,36,16,24.22222200000000,0.6666670000000000,4.277778000000000,0.4444440000000000,154
Organic Social,2024041905,24,33,15,33.878788000000000,0.625,4.545455000000000,0.45454499999999998,150
Referral,2024040600,24,39,19,95.25641000000000,0.7916670000000000,3.871795000000000,0.48717899999999997,151
Referral,2024041206,24,28,18,63.035713999999999,0.75,6.642857000000000,0.6428570000000000,186
Referral,2024041700,24,32,20,39.9375,0.8333330000000000,5.15625,0.625,165
Referral,2024042008,24,28,20,139.46428599999999,0.8333330000000000,5.178571000000000,0.7142860000000000,145
Referral,2024042301,24,30,18,39.666666999999997,0.75,4.333333000000000,0.6,130
Referral,2024042402,24,32,20,171.34375,0.8333330000000000,7.53125,0.625,241
Referral,2024042602,24,29,20,70.96551700000001,0.8333330000000000,5.827586000000000,0.6896550000000000,169
Referral,2024042702,24,28,16,48.035713999999999,0.6666670000000000,3.75,0.5714290000000000,105
Referral,2024050104,24,26,18,75.11538500000000,0.75,4.730769000000000,0.6923080000000000,123
Referral,2024050203,24,29,19,91.82758600000000,0.7916670000000000,4.9655170000000002,0.6551720000000000,144
Direct,2024040607,23,29,9,15.310345000000000,0.391304000000000,3.206897000000000,0.3103450000000000,93
Direct,2024040701,23,32,16,74,0.6956520000000000,7.5,0.5,240
Direct,2024040704,23,28,8,5.821429000000000,0.34782600000000002,3.107143000000000,0.2857140000000000,87
Direct,2024041702,23,34,18,115.73529400000000,0.782609000000000,4.764706000000000,0.5294120000000000,162
Direct,2024042104,23,26,14,105.61538500000000,0.6086960000000000,3.8846150000000002,0.5384620000000000,101
Direct,2024042203,23,29,16,17.448276000000000,0.6956520000000000,3.7241379999999999,0.5517240000000000,108
Direct,2024042507,23,28,12,50.67857100000000,0.5217390000000000,3.4642860000000000,0.42857099999999998,97
Direct,2024042906,23,30,12,114.83333300000000,0.5217390000000000,5.966667000000000,0.4,179
Direct,2024050104,23,26,10,91.73076900000000,0.43478299999999998,4.076923000000000,0.38461499999999998,106
Organic Search,2024040908,23,27,17,58.18518500000000,0.7391300000000000,5.185185000000000,0.6296300000000000,140
Organic Search,2024041002,23,29,13,23.79310300000000,0.5652170000000000,3.0344829999999998,0.4482760000000000,88
Organic Search,2024041400,23,39,16,26.94871800000000,0.6956520000000000,3.2564099999999998,0.41025600000000001,127
Organic Search,2024042002,23,29,14,14.96551700000000,0.6086960000000000,3.103448000000000,0.4827590000000000,90
Organic Search,2024042117,23,31,18,47.064515999999998,0.782609000000000,4.32258100000000,0.5806450000000000,134
Organic Search,2024042405,23,28,18,67.32142899999999,0.782609000000000,3.357143000000000,0.6428570000000000,94
Organic Social,2024041303,23,30,17,43.3,0.7391300000000000,4.233333000000000,0.5666670000000000,127
Organic Social,2024042503,23,40,15,38.825,0.6521740000000000,4.575,0.375,183
Organic Social,2024050105,23,32,11,197.84375,0.4782610000000000,3.71875,0.34375,119
Referral,2024040801,23,24,17,20.75,0.7391300000000000,4.583333000000000,0.7083330000000000,110
Referral,2024040808,23,32,17,38.84375,0.7391300000000000,4.625,0.53125,148
Referral,2024040908,23,26,17,26.192308000000001,0.7391300000000000,4.538462000000000,0.6538460000000000,118
Referral,2024041301,23,28,18,79.78571400000000,0.782609000000000,4.892857000000000,0.6428570000000000,137
Referral,2024041308,23,24,21,102.58333300000000,0.9130430000000000,6.416667000000000,0.875,154
Referral,2024041607,23,25,18,47.88,0.782609000000000,4.88,0.72,122
Referral,2024041701,23,29,20,84.03448299999999,0.8695650000000000,5.137931000000000,0.6896550000000000,149
Referral,2024042002,23,26,14,52.38461500000000,0.6086960000000000,5.730769000000000,0.5384620000000000,149
Referral,2024042308,23,31,16,63.41935500000000,0.6956520000000000,4.870968000000000,0.5161289999999999,151
Referral,2024042403,23,26,18,210.69230800000000,0.782609000000000,6.423077000000000,0.6923080000000000,167
Referral,2024050103,23,29,18,179.10344799999999,0.782609000000000,6.206897000000000,0.6206900000000000,180
Direct,2024041108,22,25,10,45.52,0.45454499999999998,4.16,0.4,104
Direct,2024041203,22,27,8,10.703704000000000,0.36363600000000001,4.592593000000000,0.2962960000000000,124
Direct,2024041205,22,28,5,5.5,0.22727300000000000,3,0.17857100000000001,84
Direct,2024041605,22,28,13,56.535713999999999,0.5909090000000000,4.392857000000000,0.4642860000000000,123
Direct,2024041704,22,29,14,21.551724000000000,0.6363640000000000,4.172414000000000,0.4827590000000000,121
Direct,2024042102,22,27,14,75.44444400000000,0.6363640000000000,5.074074000000000,0.5185190000000000,137
Direct,2024042205,22,28,13,21.571428999999998,0.5909090000000000,3.6785709999999998,0.4642860000000000,103
Direct,2024042403,22,27,10,19.703703999999998,0.45454499999999998,3.5555560000000002,0.37036999999999998,96
Direct,2024042506,22,25,14,31.04,0.6363640000000000,4.16,0.56,104
Direct,2024042707,22,24,13,35.25,0.5909090000000000,3.3333330000000001,0.5416670000000000,80
Organic Search,2024040601,22,27,13,27.62963000000000,0.5909090000000000,3.4444439999999998,0.48148099999999999,93
Organic Search,2024040608,22,26,12,13.307691999999999,0.5454550000000000,3.9615380000000000,0.46153800000000000,103
Organic Search,2024040708,22,25,17,70.08,0.7727270000000001,5.08,0.68,127
Organic Search,2024040807,22,28,20,39.17857100000000,0.9090910000000000,3.75,0.7142860000000000,105
Organic Search,2024041006,22,26,11,32.42307700000000,0.5,3.8076919999999999,0.4230770000000000,99
Organic Search,2024041106,22,25,13,24.12,0.5909090000000000,3.44,0.52,86
Organic Search,2024041506,22,28,14,42.214286000000001,0.6363640000000000,5.285714000000000,0.5,148
Organic Search,2024041708,22,30,18,34.733333000000002,0.8181820000000000,3.9,0.6,117
Organic Search,2024042502,22,23,17,63.65217400000000,0.7727270000000001,4.260870000000000,0.7391300000000000,98
Organic Search,2024042607,22,25,17,47.28,0.7727270000000001,4.16,0.68,104
Organic Search,2024042800,22,27,17,28.77777800000000,0.7727270000000001,3.2222219999999999,0.6296300000000000,87
Organic Search,2024042902,22,28,14,50.67857100000000,0.6363640000000000,3.9285709999999998,0.5,110
Organic Search,2024042905,22,24,19,52.083333000000003,0.8636360000000000,4.75,0.7916670000000000,114
Organic Search,2024043003,22,25,11,23.16,0.5,4.04,0.44,101
Organic Search,2024050302,22,27,14,46.370370000000001,0.6363640000000000,3.2962959999999999,0.5185190000000000,89
Organic Social,2024042006,22,30,11,38.3,0.5,5.233333000000000,0.36666700000000002,157
Organic Social,2024042105,22,25,12,56.8,0.5454550000000000,5.6,0.48,140
Organic Social,2024042904,22,26,10,57.53846200000000,0.45454499999999998,6.730769000000000,0.38461499999999998,175
Referral,2024040607,22,23,15,91.43478300000000,0.6818180000000000,9.869565000000000,0.6521740000000000,227
Referral,2024040903,22,26,19,52.69230800000000,0.8636360000000000,5.115385000000000,0.7307690000000000,133
Referral,2024041002,22,28,14,43.42857100000000,0.6363640000000000,3.7142860000000000,0.5,104
Referral,2024041007,22,23,16,57.391303999999998,0.7272729999999999,5.478261000000000,0.6956520000000000,126
Referral,2024041201,22,30,19,46.93333300000000,0.8636360000000000,4.066667000000000,0.6333330000000000,122
Referral,2024041703,22,23,16,69.52173900000000,0.7272729999999999,8,0.6956520000000000,184
Referral,2024041707,22,26,18,149.46153799999999,0.8181820000000000,6.961538000000000,0.6923080000000000,181
Referral,2024041805,22,25,19,90.68,0.8636360000000000,5.44,0.76,136
Referral,2024041807,22,26,18,126.61538500000000,0.8181820000000000,7.153846000000000,0.6923080000000000,186
Referral,2024041903,22,26,13,70.07692299999999,0.5909090000000000,4.961538000000000,0.5,129
Referral,2024042108,22,25,20,63.28,0.9090910000000000,8.32,0.8,208
Referral,2024043006,22,24,18,87.66666700000000,0.8181820000000000,5.375,0.75,129
Direct,2024041202,21,27,12,250.74074100000001,0.5714290000000000,6.037037000000000,0.4444440000000000,163
Direct,2024041404,21,22,11,35.77272700000000,0.5238100000000000,3.8636360000000001,0.5,85
Direct,2024041705,21,24,13,51.666666999999997,0.6190480000000000,3.375,0.5416670000000000,81
Direct,2024042303,21,26,12,26.884615000000000,0.5714290000000000,4.115385000000000,0.46153800000000000,107
Direct,2024042406,21,25,7,24.88,0.3333330000000000,3.32,0.28,83
Direct,2024042607,21,28,10,43.142856999999999,0.47619000000000000,3.2142860000000000,0.35714299999999999,90
Direct,2024042805,21,23,8,14.26087000000000,0.38095200000000001,2.9565220000000001,0.34782600000000002,68
Direct,2024043002,21,28,10,152.03571400000001,0.47619000000000000,5.071429000000000,0.35714299999999999,142
Direct,2024043009,21,35,12,43.82857100000000,0.5714290000000000,3.5714290000000002,0.34285700000000002,125
Direct,2024050303,21,31,10,39.935484000000002,0.47619000000000000,3.193548000000000,0.3225810000000000,99
Direct,2024050304,21,29,8,10.931034000000000,0.38095200000000001,3.206897000000000,0.27586200000000000,93
Direct,2024050306,21,27,10,32.7037040000000,0.47619000000000000,3.259259000000000,0.37036999999999998,88
Organic Search,2024040701,21,24,12,111.29166700000000,0.5714290000000000,4.5,0.5,108
Organic Search,2024041102,21,27,14,53.111111000000001,0.6666670000000000,3.4444439999999998,0.5185190000000000,93
Organic Search,2024041103,21,23,13,19.043478000000000,0.6190480000000000,3.869565000000000,0.5652170000000000,89
Organic Search,2024041205,21,23,15,33.69565200000000,0.7142860000000000,4,0.6521740000000000,92
Organic Search,2024041306,21,26,15,26.73076900000000,0.7142860000000000,3.5384620000000000,0.5769230000000000,92
Organic Search,2024041307,21,21,16,35.42857100000000,0.7619050000000001,3.9047619999999998,0.7619050000000001,82
Organic Search,2024041404,21,23,13,30.26087000000000,0.6190480000000000,3.8260869999999998,0.5652170000000000,88
Organic Search,2024041407,21,24,13,56.666666999999997,0.6190480000000000,3.5416669999999999,0.5416670000000000,85
Organic Search,2024041606,21,28,16,30.607143000000001,0.7619050000000001,3.392857000000000,0.5714290000000000,95
Organic Search,2024042108,21,26,13,32.03846200000000,0.6190480000000000,3.1923080000000001,0.5,83
Organic Search,2024042111,21,28,13,27.321428999999998,0.6190480000000000,3.3214290000000002,0.4642860000000000,93
Organic Search,2024042201,21,27,16,30.37037000000000,0.7619050000000001,3.7037040000000001,0.5925930000000000,100
Organic Search,2024042202,21,30,13,60.666666999999997,0.6190480000000000,4.3,0.43333300000000002,129
Organic Search,2024042406,21,22,18,41.77272700000000,0.8571430000000000,3.590909000000000,0.8181820000000000,79
Organic Search,2024042802,21,24,15,25.291667000000000,0.7142860000000000,4.375,0.625,105
Organic Search,2024050201,21,24,12,17.791667000000000,0.5714290000000000,4.958333000000000,0.5,119
Organic Social,2024040804,21,26,16,38.19230800000000,0.7619050000000001,4,0.6153850000000000,104
Organic Social,2024040905,21,32,15,60.46875,0.7142860000000000,4.3125,0.46875,138
Organic Social,2024041004,21,39,16,26.487179000000001,0.7619050000000001,4,0.41025600000000001,156
Organic Social,2024041306,21,32,16,81.875,0.7619050000000001,5.375,0.5,172
Organic Social,2024042304,21,25,18,57.88,0.8571430000000000,4.68,0.72,117
Organic Social,2024042606,21,24,17,68.95833300000000,0.8095240000000000,5,0.7083330000000000,120
Referral,2024040604,21,25,17,111.44,0.8095240000000000,5.8,0.68,145
Referral,2024040906,21,24,16,100.625,0.7619050000000001,5.458333000000000,0.6666670000000000,131
Referral,2024041705,21,23,15,76,0.7142860000000000,5.521739000000000,0.6521740000000000,127
Referral,2024041806,21,24,19,119.83333300000000,0.9047620000000000,5.291667000000000,0.7916670000000000,127
Referral,2024042001,21,26,18,62.88461500000000,0.8571430000000000,6.115385000000000,0.6923080000000000,159
Referral,2024042302,21,27,16,97.66666700000000,0.7619050000000001,5.888889000000000,0.5925930000000000,159
Referral,2024042507,21,25,18,67.52,0.8571430000000000,8.2,0.72,205
Referral,2024042904,21,21,14,107.66666700000000,0.6666670000000000,4.809524000000000,0.6666670000000000,101
Referral,2024050106,21,25,15,66.36,0.7142860000000000,5.96,0.6,149
Referral,2024050204,21,23,11,12.608696000000000,0.5238100000000000,3.6956519999999999,0.4782610000000000,85
Direct,2024040803,20,23,10,43.82608700000000,0.5,4.130435000000000,0.43478299999999998,95
Direct,2024041102,20,24,12,65.54166700000000,0.6,5.083333000000000,0.5,122
Direct,2024041804,20,27,8,17.37037000000000,0.4,3.037037000000000,0.2962960000000000,82
Direct,2024042004,20,24,9,36.541666999999997,0.45,3.375,0.375,81
Direct,2024042005,20,24,12,64.875,0.6,3.625,0.5,87
Direct,2024042106,20,22,11,15.727273000000000,0.55,3.590909000000000,0.5,79
Direct,2024042207,20,28,15,28.964286000000001,0.75,4.75,0.5357140000000000,133
Direct,2024042402,20,31,13,60.225805999999999,0.65,5.516129000000000,0.41935499999999998,171
Direct,2024043004,20,23,13,39.21739100000000,0.65,3.3043480000000001,0.5652170000000000,76
Direct,2024050107,20,24,7,26.666667000000000,0.35,4.583333000000000,0.2916670000000000,110
Direct,2024050205,20,26,14,71.03846200000000,0.7,4.538462000000000,0.5384620000000000,118
Direct,2024050206,20,26,11,69.53846200000000,0.55,4.5,0.4230770000000000,117
Organic Search,2024040702,20,22,11,25.272727000000000,0.55,4.636364000000000,0.5,102
Organic Search,2024040703,20,22,15,53.22727300000000,0.75,5.7727269999999997,0.6818180000000000,127
Organic Search,2024041008,20,27,16,29.074074000000000,0.8,3.2222219999999999,0.5925930000000000,87
Organic Search,2024041805,20,26,11,39.73076900000000,0.55,4.538462000000000,0.4230770000000000,118
Organic Search,2024042008,20,25,15,36.72,0.75,3.32,0.6,83
Organic Search,2024042101,20,29,14,99.75862100000001,0.7,3.586207000000000,0.4827590000000000,104
Organic Search,2024042306,20,22,15,46.5,0.75,3.772727000000000,0.6818180000000000,83
Organic Search,2024042407,20,23,15,77.65217400000000,0.75,4.913043000000000,0.6521740000000000,113
Organic Search,2024042604,20,22,11,25.863636000000000,0.55,3.8181820000000002,0.5,84
Organic Search,2024042701,20,25,17,85.52,0.85,5.2,0.68,130
Organic Search,2024042809,20,28,14,19.821428999999998,0.7,3.4642860000000000,0.5,97
Organic Search,2024042908,20,26,12,31.807691999999999,0.6,3.4615380000000000,0.46153800000000000,90
Organic Search,2024050102,20,24,13,54.833333000000003,0.65,4.041667000000000,0.5416670000000000,97
Organic Search,2024050107,20,22,15,48.40909100000000,0.75,3.6363639999999999,0.6818180000000000,80
Organic Search,2024050206,20,21,17,56.42857100000000,0.85,3.7142860000000000,0.8095240000000000,78
Organic Social,2024040805,20,28,16,256.7142860000000,0.8,5,0.5714290000000000,140
Organic Social,2024041304,20,34,15,67.58823500000000,0.75,3.911765000000000,0.4411760000000000,133
Organic Social,2024042805,20,28,15,20.607143000000001,0.75,4.035714000000000,0.5357140000000000,113
Referral,2024040701,20,24,14,47.25,0.7,5.083333000000000,0.5833330000000000,122
Referral,2024041102,20,30,13,70.6,0.65,3.966667000000000,0.43333300000000002,119
Referral,2024041501,20,28,15,23.571428999999998,0.75,3.9285709999999998,0.5357140000000000,110
Referral,2024041606,20,21,17,51.19047600000000,0.85,3.6666669999999999,0.8095240000000000,77
Referral,2024041723,20,25,16,156.4,0.8,5.24,0.64,131
Referral,2024041907,20,24,13,34.791666999999997,0.65,4.375,0.5416670000000000,105
Referral,2024042102,20,21,16,149.8095240000000,0.8,10.857143000000001,0.7619050000000001,228
Referral,2024042103,20,22,14,51.13636400000000,0.7,5,0.6363640000000000,110
Referral,2024042206,20,26,15,89.76923100000000,0.75,6.423077000000000,0.5769230000000000,167
Referral,2024042208,20,24,17,412.9583330000000,0.85,5.875,0.7083330000000000,141
Referral,2024042503,20,25,15,154.32,0.75,6.36,0.6,159
Referral,2024042608,20,22,17,156.22727300000000,0.85,6.2272730000000003,0.7727270000000001,137
Referral,2024042707,20,23,15,83.1304350000000,0.75,6.086957000000000,0.6521740000000000,140
Direct,2024040904,19,23,9,33.56521700000000,0.47368399999999999,4.6521739999999996,0.391304000000000,107
Direct,2024040905,19,24,10,58,0.5263160000000000,4.708333000000000,0.4166670000000000,113
Direct,2024041303,19,28,11,11.678571000000000,0.5789470000000000,2.8214290000000002,0.39285700000000001,79
Direct,2024041305,19,23,12,51.52173900000000,0.631579000000000,4.478261000000000,0.5217390000000000,103
Direct,2024041405,19,27,11,50.370370000000001,0.5789470000000000,3.814815000000000,0.4074070000000000,103
Direct,2024041903,19,26,12,28.23076900000000,0.631579000000000,4.384615000000000,0.46153800000000000,114
Direct,2024042107,19,20,10,35.1,0.5263160000000000,3.65,0.5,73
Direct,2024042407,19,30,11,13.033333000000001,0.5789470000000000,2.9,0.36666700000000002,87
Direct,2024042502,19,25,12,53.68,0.631579000000000,3.68,0.48,92
Direct,2024042505,19,24,14,30.208333000000000,0.7368420000000000,4.125,0.5833330000000000,99
Direct,2024042606,19,25,13,41.96,0.6842110000000000,3.48,0.52,87
Direct,2024042608,19,30,14,37.63333300000000,0.7368420000000000,3.7666670000000000,0.4666670000000000,113
Direct,2024042708,19,27,10,13.74074100000000,0.5263160000000000,2.962963000000000,0.37036999999999998,80
Direct,2024042804,19,25,9,14.52,0.47368399999999999,3.08,0.36,77
Direct,2024042807,19,25,9,35.44,0.47368399999999999,5.92,0.36,148
Direct,2024042903,19,24,12,30.958333000000000,0.631579000000000,4.583333000000000,0.5,110
Direct,2024050203,19,27,11,76.22222200000000,0.5789470000000000,4.851852000000000,0.4074070000000000,131
Direct,2024050207,19,21,7,36.80952400000000,0.3684210000000000,4.9523809999999999,0.3333330000000000,104
Organic Search,2024040607,19,20,11,23.1,0.5789470000000000,3.95,0.55,79
Organic Search,2024040806,19,23,14,36.43478300000000,0.7368420000000000,3.9130430000000000,0.6086960000000000,90
Organic Search,2024040902,19,30,17,66.63333299999999,0.8947370000000000,4,0.5666670000000000,120
Organic Search,2024040907,19,25,15,95.56,0.7894740000000000,4.44,0.6,111
Organic Search,2024041108,19,25,14,34.2,0.7368420000000000,4.16,0.56,104
Organic Search,2024041403,19,23,10,19.26087000000000,0.5263160000000000,2.9130430000000000,0.43478299999999998,67
Organic Search,2024041905,19,22,12,59.77272700000000,0.631579000000000,4.181818000000000,0.5454550000000000,92
Organic Search,2024042304,19,24,12,28.375,0.631579000000000,3.0416669999999999,0.5,73
Organic Social,2024042005,19,24,12,47.375,0.631579000000000,4.083333000000000,0.5,98
Organic Social,2024042305,19,22,15,56.04545500000000,0.7894740000000000,4.5,0.6818180000000000,99
Referral,2024040602,19,24,15,100.5,0.7894740000000000,8.541667000000000,0.625,205
Referral,2024040707,19,22,14,32.59090900000000,0.7368420000000000,5.2727269999999997,0.6363640000000000,116
Referral,2024040802,19,25,13,68.32,0.6842110000000000,4.52,0.52,113
Referral,2024041107,19,20,18,76.95,0.9473680000000000,8.2,0.9,164
Referral,2024041400,19,26,11,40.61538500000000,0.5789470000000000,4.961538000000000,0.4230770000000000,129
Referral,2024041603,19,20,15,56.6,0.7894740000000000,5.75,0.75,115
Referral,2024042406,19,21,16,130.47619000000000,0.8421050000000000,5.761905000000000,0.7619050000000001,121
Referral,2024042603,19,21,11,47.476190000000003,0.5789470000000000,4,0.5238100000000000,84
Referral,2024050205,19,25,13,77.28,0.6842110000000000,5.76,0.52,144
Direct,2024040605,18,21,12,42.80952400000000,0.6666670000000000,4.380952000000000,0.5714290000000000,92
Direct,2024040606,18,25,8,14.32,0.4444440000000000,3.72,0.32,93
Direct,2024040805,18,23,8,9.043478000000000,0.4444440000000000,3.1739130000000002,0.34782600000000002,73
Direct,2024040807,18,25,8,20.76,0.4444440000000000,3.52,0.32,88
Direct,2024042007,18,20,9,14.4,0.5,3.75,0.45,75
Direct,2024042304,18,20,14,157.55,0.7777780000000000,6.8,0.7,136
Organic Search,2024040603,18,23,12,25.130434999999999,0.6666670000000000,3.608696000000000,0.5217390000000000,83
Organic Search,2024040801,18,28,11,77.10714299999999,0.6111110000000000,5.714286000000000,0.39285700000000001,160
Organic Search,2024040901,18,26,12,46.42307700000000,0.6666670000000000,3.769231000000000,0.46153800000000000,98
Organic Search,2024041004,18,21,16,141.14285699999999,0.8888890000000000,3.761905000000000,0.7619050000000001,79
Organic Search,2024041706,18,23,11,43.82608700000000,0.6111110000000000,3.739130000000000,0.4782610000000000,86
Organic Search,2024042207,18,23,9,15.478261000000000,0.5,3,0.391304000000000,69
Organic Search,2024042505,18,25,15,38.8,0.8333330000000000,3.56,0.6,89
Organic Search,2024042708,18,21,10,33,0.5555560000000000,2.9047619999999998,0.47619000000000000,61
Organic Search,2024042804,18,21,12,51.61904800000000,0.6666670000000000,4.666667000000000,0.5714290000000000,98
Organic Search,2024042907,18,24,12,25.541667000000000,0.6666670000000000,3.3333330000000001,0.5,80
Organic Search,2024043006,18,22,13,35.36363600000000,0.7222220000000000,4.2272730000000003,0.5909090000000000,93
Organic Search,2024050105,18,19,12,40,0.6666670000000000,3.3684210000000001,0.631579000000000,64
Organic Search,2024050205,18,19,13,104.36842100000000,0.7222220000000000,4.7894740000000002,0.6842110000000000,91
Organic Search,2024050301,18,23,12,18.043478000000000,0.6666670000000000,4.3478260000000004,0.5217390000000000,100
Organic Search,2024050303,18,18,12,106.33333300000000,0.6666670000000000,3.5,0.6666670000000000,63
Organic Search,2024050304,18,18,13,128.05555600000000,0.7222220000000000,5.222222000000000,0.7222220000000000,94
Organic Search,2024050305,18,19,14,113.05263200000000,0.7777780000000000,5.052632000000000,0.7368420000000000,96
Organic Social,2024040605,18,24,14,60.375,0.7777780000000000,4.333333000000000,0.5833330000000000,104
Referral,2024040803,18,18,10,79.72222200000000,0.5555560000000000,5.777778000000000,0.5555560000000000,104
Referral,2024041004,18,20,11,59.6,0.6111110000000000,4.35,0.55,87
Referral,2024041302,18,20,15,25.8,0.8333330000000000,4.3,0.75,86
Referral,2024041307,18,20,14,39.55,0.7777780000000000,5.65,0.7,113
Referral,2024041502,18,24,12,99.04166700000000,0.6666670000000000,4.333333000000000,0.5,104
Referral,2024041601,18,23,14,57.30434800000000,0.7777780000000000,4.695652000000000,0.6086960000000000,108
Referral,2024041702,18,20,14,79.65,0.7777780000000000,4.2,0.7,84
Referral,2024041803,18,19,14,165.52631600000001,0.7777780000000000,4.578947000000000,0.7368420000000000,87
Referral,2024041804,18,22,12,178.45454500000000,0.6666670000000000,5.2272730000000003,0.5454550000000000,115
Referral,2024042202,18,27,15,27.51851900000000,0.8333330000000000,4.333333000000000,0.5555560000000000,117
Referral,2024042606,18,20,12,9.05,0.6666670000000000,3.45,0.6,69
Referral,2024042607,18,20,14,57.2,0.7777780000000000,5,0.7,100
Referral,2024042708,18,25,14,76.68,0.7777780000000000,4.64,0.56,116
Referral,2024042802,18,21,14,144,0.7777780000000000,4.714286000000000,0.6666670000000000,99
Referral,2024042907,18,22,19,61.54545500000000,1.0555559999999999,6.863636000000000,0.8636360000000000,151
Direct,2024040702,17,21,10,16.952380999999999,0.5882350000000000,4.857143000000000,0.47619000000000000,102
Direct,2024041104,17,20,13,23.25,0.7647060000000000,3.75,0.65,75
Direct,2024041107,17,25,8,45.84,0.47058800000000001,4.88,0.32,122
Direct,2024041904,17,22,8,28,0.47058800000000001,3.227273000000000,0.36363600000000001,71
Direct,2024042305,17,21,6,24.761904999999999,0.35294100000000000,3.857143000000000,0.2857140000000000,81
Direct,2024042803,17,21,10,23.523810000000001,0.5882350000000000,4.142857000000000,0.47619000000000000,87
Direct,2024042902,17,30,8,25.6,0.47058800000000001,3.533333000000000,0.26666699999999999,106
Direct,2024050204,17,21,12,49.666666999999997,0.7058820000000000,5.190476000000000,0.5714290000000000,109
Organic Search,2024040704,17,18,9,23.444444000000001,0.5294120000000000,3.888889000000000,0.5,70
